candidate_id,gender,race,age,education_years,experience_years,skill_score,interview_score,certification_count,project_count,gpa,hired
2106,Male,White,54,19,35,63.5,83.31,5,1,3.29,1
2107,Female,Hispanic,57,13,34,87.61,65.1,7,10,3.76,1
2108,Non-Binary,White,43,14,20,59.45,91.75,1,2,3.61,0
2109,Male,Asian,34,20,16,70.11,32.82,5,8,3.96,1
2110,Non-Binary,Other,28,12,8,77.43,94.55,5,6,3.78,0
2111,Male,White,29,19,9,53.93,43.74,6,14,2.39,1
2112,Male,Other,49,19,27,83.12,91.9,2,10,2.12,1
2113,Male,Black,30,18,11,72.83,58.06,1,10,2.83,0
2114,Female,Other,46,16,23,66.81,88.29,1,8,3.24,0
2115,Female,Asian,37,15,19,88.59,77.02,6,12,3.29,1
2116,Male,White,31,21,7,54.61,42.32,2,14,2.54,0
2117,Male,White,32,21,14,92.99,94.26,3,5,3.72,1
2118,Female,White,52,21,31,73.66,47.19,5,7,2.66,1
2119,Male,White,33,21,9,76.55,47.09,4,9,3.84,1
2120,Female,White,52,17,32,92.5,86.99,7,10,2.94,1
2121,Female,White,35,12,11,89.05,37.41,0,8,2.02,0
2122,Female,Black,53,16,30,76.09,45.54,7,2,2.32,0
2123,Non-Binary,Hispanic,38,15,19,85.19,65.26,5,6,2.2,0
2124,Male,White,56,15,35,66.0,88.13,0,8,2.09,1
2125,Non-Binary,White,22,18,0,72.84,40.32,2,1,3.43,0
2126,Female,Asian,50,20,31,43.72,68.34,7,11,2.38,0
2127,Female,White,25,19,4,45.39,79.79,0,6,3.68,0
2128,Male,White,44,19,22,89.77,90.24,3,4,2.53,1
2129,Female,White,49,16,28,43.58,95.49,1,7,2.06,0
2130,Male,Other,37,17,16,50.16,84.92,4,3,3.64,0
2131,Male,Hispanic,33,13,10,87.75,75.7,0,0,2.93,0
2132,Male,White,42,14,19,40.07,60.35,0,10,3.2,0
2133,Female,Asian,38,16,18,56.94,37.85,7,12,2.67,0
2134,Female,Black,34,13,14,75.04,79.68,2,14,2.09,0
2135,Female,Asian,53,14,32,75.73,99.49,2,9,2.74,0
2136,Female,Asian,58,15,35,86.63,81.57,6,7,3.04,1
2137,Male,Asian,36,17,16,70.36,31.17,1,14,2.02,0
2138,Female,White,33,16,10,70.56,64.74,4,5,3.15,0
2139,Male,White,36,21,16,83.52,73.03,6,12,3.79,1
2140,Female,Black,55,15,34,69.92,78.28,6,7,2.44,0
2141,Female,Hispanic,27,13,9,76.51,80.38,0,2,3.85,0
2142,Female,Black,38,16,16,93.87,69.07,1,7,2.2,0
2143,Female,Hispanic,41,16,22,64.09,45.64,7,7,3.65,0
2144,Male,Other,30,18,11,63.11,95.95,7,11,3.68,1
2145,Female,White,26,12,2,40.21,78.77,7,0,2.52,0
2146,Female,Asian,44,15,24,76.81,46.58,4,3,3.92,0
2147,Female,Asian,54,16,35,41.79,52.56,1,6,2.83,0
2148,Male,Other,59,19,35,70.25,94.53,0,12,2.28,1
2149,Female,Other,35,19,17,88.25,92.12,7,13,3.18,1
2150,Female,Asian,38,12,15,73.0,58.36,2,10,3.99,0
2151,Male,White,40,16,18,56.18,32.68,2,0,3.8,0
2152,Male,Hispanic,54,21,31,87.17,33.39,2,2,2.56,1
2153,Female,White,22,12,2,56.18,49.87,3,2,3.15,0
2154,Female,Hispanic,34,12,13,83.98,74.04,1,5,2.23,0
2155,Male,Other,48,13,30,76.62,70.89,7,4,2.92,1
2156,Male,White,27,13,9,50.2,74.37,0,11,3.05,0
2157,Male,Asian,27,20,3,94.31,80.21,1,10,2.63,1
2158,Male,Black,54,15,30,52.04,31.33,2,14,2.97,0
2159,Female,Black,51,14,33,99.38,37.36,5,6,3.84,0
2160,Female,White,56,12,34,40.44,55.16,5,2,3.0,0
2161,Female,Hispanic,44,13,25,55.81,40.84,7,10,3.66,0
2162,Female,Other,31,17,12,51.99,35.27,1,0,2.63,0
2163,Male,Other,40,20,22,40.84,74.87,7,10,3.94,1
2164,Female,White,49,16,30,83.94,87.07,4,14,2.19,1
2165,Female,Hispanic,44,15,20,81.61,82.68,5,2,3.17,0
2166,Non-Binary,Asian,25,16,4,87.54,87.19,5,7,3.58,1
2167,Female,White,41,20,22,55.4,76.61,1,4,3.63,0
2168,Male,White,40,18,17,66.66,81.47,6,14,2.4,1
2169,Female,White,48,19,30,79.55,49.02,3,2,2.8,0
2170,Male,Other,55,15,35,66.39,99.51,3,13,3.25,1
2171,Female,Asian,25,19,4,81.84,42.82,2,7,2.63,0
2172,Male,Asian,59,17,35,78.04,45.01,7,5,3.32,1
2173,Male,White,28,16,6,46.88,50.22,0,14,2.76,0
2174,Female,Asian,28,18,6,86.86,98.27,6,2,2.7,1
2175,Male,White,47,17,23,83.24,99.18,7,13,2.22,1
2176,Female,White,47,14,26,79.35,85.64,4,4,2.08,0
2177,Male,Asian,40,16,17,49.31,74.03,7,0,3.67,0
2178,Female,White,30,20,9,56.08,66.4,6,5,2.98,0
2179,Female,Hispanic,41,18,18,63.59,97.94,7,14,3.13,0
2180,Female,White,37,15,14,56.8,78.69,0,13,2.74,0
2181,Male,Asian,38,18,17,53.67,96.13,0,11,2.27,0
2182,Male,Black,43,16,25,88.32,52.16,4,12,2.9,1
2183,Male,Black,34,13,14,78.29,53.36,3,13,2.46,0
2184,Male,White,33,17,12,73.93,89.83,6,8,3.68,1
2185,Female,White,31,18,13,53.56,40.49,7,11,3.97,0
2186,Non-Binary,Other,22,19,0,95.08,96.21,5,6,3.78,1
2187,Female,White,53,17,35,51.47,65.52,2,14,3.06,1
2188,Female,Hispanic,51,19,33,87.7,94.85,1,10,3.26,1
2189,Female,Other,29,18,10,98.0,53.58,3,12,3.9,0
2190,Female,White,42,13,20,83.63,80.12,2,7,3.08,1
2191,Male,White,43,17,21,99.57,63.8,5,5,3.28,1
2192,Non-Binary,Asian,39,20,15,79.06,73.88,3,10,3.26,1
2193,Female,Other,23,17,1,53.05,65.31,6,4,3.42,0
2194,Female,Other,30,15,10,52.23,97.7,4,14,3.28,0
2195,Male,Black,24,18,1,59.47,78.45,0,11,3.34,0
2196,Male,Hispanic,47,14,26,40.43,47.59,4,5,3.45,0
2197,Female,White,42,16,21,80.9,93.68,5,6,3.62,1
2198,Female,Other,51,12,31,56.12,50.58,1,8,2.81,0
2199,Female,Other,49,21,27,88.91,56.01,7,7,3.49,1
2200,Male,White,57,14,34,61.55,37.15,4,4,2.2,1
2201,Non-Binary,White,47,19,25,68.8,93.0,5,14,3.75,1
2202,Male,White,55,20,35,97.94,50.03,0,6,2.58,1
2203,Male,White,29,20,5,54.53,48.12,3,7,2.81,0
2204,Male,Hispanic,31,21,9,83.28,94.42,2,0,3.61,1
2205,Female,White,35,13,11,85.31,86.39,5,7,3.27,0
2206,Non-Binary,White,36,15,15,53.26,39.88,5,10,2.62,0
2207,Male,White,38,16,15,70.06,83.85,6,6,2.45,1
2208,Female,Other,39,14,20,61.01,93.91,1,10,3.92,0
2209,Male,Asian,53,12,35,86.31,35.5,3,11,2.18,1
2210,Non-Binary,Black,59,17,35,77.35,87.77,5,11,2.01,1
2211,Female,White,44,21,22,68.56,68.32,5,1,3.35,0
2212,Female,Other,44,13,26,86.76,76.84,2,1,3.23,0
2213,Male,Hispanic,56,20,34,54.11,64.5,7,11,3.48,1
2214,Non-Binary,White,36,12,18,85.22,78.85,0,5,3.46,0
2215,Female,White,45,20,24,91.92,32.39,4,2,3.73,1
2216,Male,White,49,18,29,92.72,83.39,6,0,3.84,1
2217,Female,White,37,21,19,87.02,32.33,3,14,3.55,0
2218,Male,Black,37,13,18,64.48,61.87,2,7,2.46,0
2219,Female,Other,27,17,7,98.91,40.57,2,6,2.93,0
2220,Male,Black,23,19,1,62.78,87.65,4,3,3.28,0
2221,Female,Hispanic,34,13,14,78.32,51.96,3,13,3.08,0
2222,Female,Black,30,16,12,49.66,61.79,3,0,2.32,0
2223,Male,Asian,55,17,35,98.83,60.01,6,1,3.18,1
2224,Male,Asian,38,14,19,82.24,84.08,0,8,3.77,1
2225,Male,White,48,13,25,85.2,63.68,3,3,2.84,1
2226,Female,White,50,17,30,43.95,85.23,6,2,3.34,0
2227,Male,Asian,58,14,35,85.81,35.15,5,7,3.23,1
2228,Female,White,43,13,21,86.48,43.41,4,3,2.75,0
2229,Male,White,45,12,23,80.31,68.61,3,6,3.13,1
2230,Male,Black,28,19,6,57.51,96.3,7,14,2.42,1
2231,Female,Other,55,12,34,69.38,35.23,7,12,3.09,0
2232,Male,Black,33,16,13,46.63,33.02,0,13,3.6,0
2233,Non-Binary,Hispanic,44,17,20,68.3,40.96,2,13,3.52,0
2234,Female,Black,36,14,17,54.63,74.88,5,13,2.72,0
2235,Female,Hispanic,54,18,30,60.95,57.93,3,4,2.22,0
2236,Female,Black,34,13,12,49.76,87.79,4,4,3.6,0
2237,Female,Hispanic,44,18,26,53.8,35.04,3,10,2.53,0
2238,Male,Black,59,13,35,44.59,43.75,6,5,2.11,0
2239,Male,Asian,53,16,33,95.19,51.0,1,11,2.89,1
2240,Male,Asian,56,18,35,71.82,73.87,7,12,3.48,1
2241,Female,Black,22,14,0,63.8,77.96,0,3,3.62,0
2242,Male,White,26,15,2,72.1,38.69,2,1,3.96,0
2243,Female,White,34,12,16,77.7,96.07,1,5,2.38,0
2244,Non-Binary,White,26,14,4,95.31,53.87,4,12,2.59,0
2245,Female,Hispanic,53,20,29,50.72,79.92,3,4,3.22,0
2246,Female,White,42,21,18,57.73,66.69,0,2,3.62,0
2247,Male,White,45,16,26,98.55,45.59,5,3,2.47,1
2248,Female,Asian,39,19,15,62.27,89.24,6,2,2.82,0
2249,Female,White,42,13,20,41.35,87.28,6,2,2.82,0
2250,Male,Black,31,14,12,48.86,57.73,3,3,3.55,0
2251,Male,White,45,18,23,41.58,71.2,7,1,2.48,0
2252,Non-Binary,Other,42,21,21,99.4,48.05,3,3,3.94,1
2253,Female,Hispanic,46,15,28,56.73,78.29,3,9,3.02,0
2254,Female,Hispanic,44,20,23,95.41,51.63,5,10,2.56,1
2255,Female,Black,43,18,25,99.75,89.09,3,1,2.57,1
2256,Female,Hispanic,25,12,4,75.99,45.22,0,13,2.04,0
2257,Female,White,55,15,31,41.99,31.04,5,9,3.38,0
2258,Male,White,27,21,7,44.9,48.8,5,7,3.55,0
2259,Male,White,49,17,27,68.9,43.37,7,9,2.06,1
2260,Male,Black,52,17,31,64.37,65.58,1,4,3.17,1
2261,Female,Black,56,21,35,76.37,44.26,4,12,3.56,0
2262,Female,Black,44,17,23,66.33,83.42,5,6,2.75,0
2263,Female,White,27,16,9,96.04,46.9,1,10,2.87,0
2264,Male,Black,37,14,16,72.08,79.49,0,3,2.72,0
2265,Female,Asian,23,13,3,81.62,70.49,4,9,2.63,0
2266,Female,Black,45,14,24,93.79,99.04,5,5,2.98,1
2267,Female,Asian,38,20,14,48.81,99.99,2,12,2.33,0
2268,Female,White,22,14,0,53.78,90.87,1,11,2.88,0
2269,Male,Hispanic,27,14,8,46.44,83.2,0,13,3.88,0
2270,Female,Black,26,12,2,48.38,57.05,0,9,2.05,0
2271,Male,White,50,13,27,70.76,82.73,0,3,2.33,1
2272,Male,White,33,14,14,59.27,96.97,6,14,3.56,1
2273,Female,Asian,24,13,3,65.39,31.64,4,5,2.26,0
2274,Female,Hispanic,22,19,0,98.95,67.65,7,0,2.54,0
2275,Non-Binary,Black,48,17,26,49.4,45.26,3,5,2.91,0
2276,Female,White,45,18,25,72.45,69.05,2,5,3.89,0
2277,Female,Hispanic,40,12,18,45.93,62.65,4,1,2.37,0
2278,Female,Asian,29,17,6,59.11,70.3,4,11,3.85,0
2279,Female,Black,23,13,0,71.65,68.57,7,9,3.44,0
2280,Male,Black,51,17,33,96.8,97.21,7,9,3.34,1
2281,Male,White,51,14,30,63.47,68.65,5,8,3.45,1
2282,Male,Asian,53,18,34,43.89,89.24,6,14,2.06,1
2283,Female,White,22,14,4,63.29,52.39,1,5,2.2,0
2284,Male,Other,59,20,35,48.74,60.67,2,11,2.67,1
2285,Male,Black,34,14,13,53.8,62.93,0,14,2.15,0
2286,Male,Black,32,18,8,77.09,49.51,4,10,3.98,0
2287,Non-Binary,Black,31,15,10,44.05,56.59,2,12,3.16,0
2288,Male,Other,47,19,27,67.88,71.9,1,6,2.97,1
2289,Female,Hispanic,41,13,23,76.57,70.61,3,1,3.57,0
2290,Male,Black,38,19,18,65.31,74.55,2,1,3.95,0
2291,Female,Asian,38,20,18,41.15,54.63,6,1,3.91,0
2292,Male,Black,25,19,3,99.13,52.11,6,9,3.59,1
2293,Male,Black,26,17,2,62.03,72.81,0,12,2.75,0
2294,Female,White,44,21,24,86.71,39.3,6,10,2.13,1
2295,Male,Black,31,12,8,59.54,47.71,4,8,2.2,0
2296,Male,White,49,18,29,68.5,32.95,3,2,2.0,1
2297,Male,Other,54,12,35,63.31,35.08,7,12,2.0,0
2298,Male,White,47,18,25,60.55,47.04,1,3,3.87,0
2299,Male,Other,50,13,27,41.31,31.37,0,0,3.85,0
2300,Male,Black,48,19,30,61.6,47.18,7,0,3.34,1
2301,Female,Asian,39,13,15,93.37,75.85,3,3,3.45,0
2302,Female,Black,31,14,7,81.42,34.28,5,13,3.03,0
2303,Female,White,26,14,7,48.73,60.57,5,1,2.48,0
2304,Male,White,31,12,13,75.47,93.92,1,7,3.83,1
2305,Non-Binary,White,42,16,22,93.53,85.39,0,12,2.56,1
2306,Male,Asian,45,16,22,82.0,51.38,6,3,3.48,1
2307,Male,Black,59,21,35,48.92,94.74,4,2,2.49,1
2308,Female,Hispanic,24,16,1,92.07,53.08,1,2,3.74,0
2309,Male,White,52,20,32,58.09,35.08,6,5,3.3,1
2310,Male,White,58,17,35,67.24,99.58,3,11,3.29,1
2311,Female,Black,23,17,3,71.57,90.9,0,12,2.19,0
2312,Female,Other,23,14,2,91.03,62.62,5,5,2.84,0
2313,Female,Asian,55,16,34,95.9,76.65,5,5,3.05,1
2314,Female,Black,41,21,21,95.78,76.99,2,5,2.59,1
2315,Non-Binary,Black,54,18,32,40.48,43.61,0,7,3.76,0
2316,Male,White,25,14,6,95.31,44.0,3,7,3.68,1
2317,Male,Other,32,13,11,43.26,62.87,3,8,2.99,0
2318,Male,Asian,26,16,6,55.95,93.81,2,0,2.68,0
2319,Male,White,46,14,23,70.9,30.7,6,9,3.6,1
2320,Male,Black,58,16,35,68.8,84.78,3,7,2.39,1
2321,Non-Binary,White,55,20,35,76.28,34.03,6,4,2.14,1
2322,Female,Other,30,21,9,68.77,63.48,6,2,2.09,0
2323,Female,White,27,12,9,96.06,74.65,0,10,2.08,0
2324,Male,Asian,39,15,17,54.43,78.07,6,9,2.98,0
2325,Female,White,35,21,16,56.44,34.09,5,2,2.51,0
2326,Non-Binary,Asian,40,16,21,95.24,59.3,1,5,3.38,1
2327,Female,Hispanic,35,13,11,44.6,70.87,5,7,3.31,0
2328,Male,Asian,38,13,15,76.57,34.62,6,9,3.08,0
2329,Female,Asian,56,12,34,80.9,39.46,7,1,2.71,0
2330,Male,Hispanic,50,19,28,70.33,76.46,5,11,3.7,1
2331,Male,White,38,13,20,81.65,66.51,0,8,3.42,1
2332,Male,White,29,14,7,50.37,41.33,6,4,2.54,0
2333,Female,White,22,13,0,91.16,67.47,7,4,3.0,0
2334,Female,Other,57,15,35,48.4,93.89,3,0,2.31,0
2335,Male,White,28,12,4,64.05,31.09,2,5,2.66,0
2336,Male,Asian,26,14,5,44.52,74.98,2,12,3.99,0
2337,Female,Asian,45,16,22,72.71,35.16,4,10,2.45,0
2338,Male,White,49,21,27,80.18,30.45,2,10,3.4,1
2339,Male,White,38,12,18,96.47,40.55,2,4,2.48,0
2340,Male,White,58,15,35,84.36,59.6,3,6,3.88,1
2341,Female,Black,41,17,23,72.47,86.16,1,6,2.62,0
2342,Male,White,24,15,5,95.96,49.72,1,3,2.69,0
2343,Male,White,58,18,35,68.71,73.8,3,4,3.19,1
2344,Male,Hispanic,47,18,27,73.67,58.78,2,9,3.18,1
2345,Non-Binary,Other,36,17,17,75.77,46.4,0,13,3.16,0
2346,Female,White,29,20,9,64.6,66.0,5,7,3.15,1
2347,Female,White,34,13,12,90.31,85.82,6,1,2.62,0
2348,Male,White,24,21,1,51.11,88.27,5,0,2.87,0
2349,Female,Asian,22,19,4,73.29,89.26,7,13,3.19,0
2350,Male,Hispanic,30,19,8,83.33,53.7,1,5,3.34,0
2351,Female,White,52,21,33,94.24,85.54,7,10,2.51,1
2352,Non-Binary,White,47,15,29,93.04,44.85,3,13,3.4,1
2353,Female,Hispanic,38,17,14,70.52,81.69,7,3,3.85,0
2354,Female,Asian,55,17,35,78.59,96.39,0,12,3.52,1
2355,Female,White,30,16,6,63.65,30.96,2,9,2.17,0
2356,Male,Asian,34,12,15,68.09,60.83,3,2,2.94,0
2357,Non-Binary,White,26,14,4,94.38,75.34,7,6,2.87,0
2358,Male,White,34,18,16,95.84,79.12,1,7,2.67,1
2359,Female,Hispanic,22,19,4,93.72,42.33,6,10,2.98,0
2360,Male,Hispanic,46,13,28,48.3,98.05,0,11,2.88,1
2361,Male,Black,25,14,4,91.01,73.07,0,3,2.01,0
2362,Male,Other,57,15,35,96.9,41.5,1,11,2.47,1
2363,Male,Black,31,16,10,61.67,31.44,0,11,2.43,0
2364,Female,Hispanic,49,14,26,71.12,84.83,5,14,2.7,0
2365,Female,Black,27,16,7,86.75,35.58,6,9,2.35,0
2366,Male,Hispanic,48,19,24,73.72,39.87,1,11,2.14,0
2367,Male,Other,33,19,12,99.61,70.24,5,10,2.39,1
2368,Female,White,24,13,5,67.34,72.25,3,10,3.71,0
2369,Male,Other,54,17,31,82.84,78.08,4,14,3.59,1
2370,Female,Hispanic,31,15,11,87.56,57.55,6,5,2.88,0
2371,Female,Hispanic,52,20,34,69.65,84.17,2,12,3.76,1
2372,Female,White,36,21,17,91.42,98.21,3,10,2.47,1
2373,Female,Hispanic,28,13,5,72.77,48.98,5,10,3.17,0
2374,Male,Hispanic,57,19,33,64.7,79.21,2,14,2.29,1
2375,Female,White,35,12,17,46.47,94.99,2,1,3.67,0
2376,Male,Other,35,17,16,63.6,78.04,5,7,2.26,1
2377,Male,White,24,21,4,84.04,77.68,5,5,2.06,1
2378,Female,White,24,12,1,95.28,45.66,6,10,2.55,0
2379,Male,Black,43,13,21,55.1,67.46,1,8,3.8,0
2380,Female,Black,40,14,20,61.31,69.38,4,10,2.26,0
2381,Female,Asian,56,20,35,49.24,79.01,6,12,2.66,1
2382,Female,White,33,16,15,81.44,99.78,5,12,2.63,1
2383,Non-Binary,Other,26,21,6,97.61,32.36,2,5,3.6,0
2384,Male,White,31,21,13,78.46,34.57,2,5,2.84,0
2385,Male,White,54,13,34,77.02,35.46,3,11,3.22,1
2386,Female,White,34,21,12,73.21,82.01,4,1,2.81,0
2387,Male,Black,56,16,35,45.31,39.54,4,4,3.1,0
2388,Female,Other,53,16,34,83.77,73.57,7,8,2.12,1
2389,Female,Asian,32,12,13,76.12,52.73,7,0,2.75,0
2390,Female,Hispanic,59,14,35,79.69,62.01,2,3,3.71,0
2391,Male,White,45,16,23,93.93,45.1,4,9,3.38,1
2392,Male,Black,56,20,34,87.04,90.63,3,9,3.96,1
2393,Male,Black,40,21,17,86.85,71.03,1,13,3.58,1
2394,Male,Black,27,12,6,95.63,96.12,2,2,2.9,0
2395,Female,White,56,19,35,99.4,70.22,0,0,3.35,1
2396,Male,Asian,25,12,4,74.88,38.67,2,0,3.55,0
2397,Male,Black,54,20,31,46.53,41.96,2,14,2.54,0
2398,Male,Hispanic,34,17,12,67.55,99.24,1,0,2.12,0
2399,Female,Black,57,12,34,87.26,80.79,5,0,2.81,0
2400,Female,White,40,19,20,41.66,33.45,7,14,2.29,0
2401,Male,Asian,33,16,10,43.41,79.26,5,12,2.55,0
2402,Male,White,32,18,9,44.03,58.85,0,1,3.89,0
2403,Male,Hispanic,27,18,9,83.86,51.5,7,10,3.69,1
2404,Male,Asian,33,18,13,70.07,40.78,0,4,3.18,0
2405,Female,White,48,17,30,62.13,88.79,0,1,2.8,0
2406,Female,Other,46,19,25,46.34,34.47,7,3,2.53,0
2407,Male,Black,24,20,4,83.93,50.29,5,8,3.14,0
2408,Male,White,24,13,0,59.26,51.45,6,2,3.07,0
2409,Non-Binary,Asian,41,18,18,55.92,41.26,1,1,3.56,0
2410,Female,White,49,13,26,79.14,65.57,4,3,3.86,0
2411,Female,Hispanic,44,17,26,73.54,30.82,0,8,2.66,0
2412,Male,Hispanic,24,13,3,61.74,51.07,7,3,2.41,0
2413,Female,Other,45,21,27,78.49,95.35,4,14,2.81,1
2414,Male,Black,27,17,5,56.27,51.74,3,11,2.88,0
2415,Female,Black,41,13,21,87.69,55.23,7,4,2.08,0
2416,Non-Binary,Hispanic,32,12,10,53.76,63.12,1,3,3.72,0
2417,Male,White,53,18,29,49.53,69.32,4,12,3.99,1
2418,Male,Black,48,14,28,86.95,86.61,5,7,3.85,1
2419,Male,Black,42,15,18,82.47,43.32,6,13,3.72,1
2420,Male,White,34,17,10,50.96,91.02,5,12,3.99,1
2421,Male,Black,43,16,19,46.97,83.03,0,14,3.82,0
2422,Male,Hispanic,56,15,35,90.3,80.59,6,14,3.38,1
2423,Female,Hispanic,43,20,23,86.6,36.08,0,3,2.33,0
2424,Female,White,49,17,29,59.64,31.51,6,1,2.31,0
2425,Male,White,42,17,23,79.49,71.58,4,11,2.1,1
2426,Non-Binary,White,39,13,18,47.45,90.42,5,3,2.82,0
2427,Male,Hispanic,52,17,33,70.42,70.91,4,1,3.62,1
2428,Non-Binary,White,58,18,35,41.12,44.93,3,8,2.98,0
2429,Male,Asian,42,19,20,63.5,36.34,7,10,2.73,1
2430,Female,White,35,19,13,44.49,78.97,1,13,2.22,0
2431,Female,Asian,46,20,22,68.51,80.52,5,7,2.1,0
2432,Female,White,48,21,28,65.3,42.08,2,8,2.8,0
2433,Non-Binary,Hispanic,44,14,24,66.66,31.97,5,3,2.2,0
2434,Male,White,52,21,28,42.72,58.58,3,0,2.21,0
2435,Non-Binary,Asian,50,18,27,61.7,70.79,5,2,2.79,1
2436,Male,White,51,18,29,85.39,79.42,3,6,3.01,1
2437,Male,Asian,47,12,28,62.13,86.7,5,0,2.37,0
2438,Male,Hispanic,41,19,20,82.91,72.74,3,10,3.37,1
2439,Female,White,59,15,35,62.17,37.76,6,7,2.84,1
2440,Male,Hispanic,40,16,17,65.39,77.78,0,8,2.18,0
2441,Female,Black,48,17,28,73.83,98.89,4,7,3.27,0
2442,Female,White,46,14,28,97.04,93.39,7,4,2.71,1
2443,Female,Black,59,16,35,46.53,91.02,5,11,2.1,0
2444,Female,White,44,21,22,41.97,51.15,1,10,3.9,0
2445,Male,Asian,50,16,32,76.48,82.56,0,13,3.14,1
2446,Male,Hispanic,36,12,12,96.95,89.58,3,11,2.96,0
2447,Male,White,24,14,4,99.38,77.48,1,12,3.72,1
2448,Male,Black,31,14,7,69.05,47.54,0,14,3.87,0
2449,Male,Hispanic,36,12,17,68.08,96.77,7,8,2.44,1
2450,Male,Other,37,18,19,78.7,61.56,2,3,3.62,1
2451,Male,Black,38,12,20,73.34,39.09,5,8,3.66,0
2452,Non-Binary,Other,40,18,18,78.05,37.68,5,0,2.11,0
2453,Female,Black,32,15,8,92.44,75.33,3,11,3.42,0
2454,Male,White,26,20,4,84.78,60.64,0,10,2.13,1
2455,Female,Hispanic,26,18,8,69.81,36.61,7,2,3.19,0
2456,Male,Black,35,16,11,67.71,81.83,0,3,3.34,0
2457,Male,Black,47,18,23,78.38,85.95,3,10,2.73,1
2458,Female,Black,29,20,7,67.34,80.78,2,9,3.76,0
2459,Female,Hispanic,26,21,7,67.47,44.16,5,0,3.6,0
2460,Male,Hispanic,28,17,4,40.98,78.28,4,11,3.85,0
2461,Non-Binary,Black,37,12,18,50.44,30.75,2,5,2.63,0
2462,Female,White,35,17,12,69.31,51.36,3,12,2.04,0
2463,Female,Black,58,12,35,89.36,57.92,4,14,3.62,0
2464,Female,Black,25,15,2,56.72,88.47,0,3,2.45,0
2465,Female,White,57,19,35,71.36,57.33,6,3,2.93,1
2466,Male,Hispanic,38,16,15,60.7,30.79,7,0,3.63,0
2467,Male,Black,57,16,35,46.29,54.66,6,4,2.43,0
2468,Male,White,27,21,3,97.5,64.92,7,8,2.62,1
2469,Female,White,37,19,15,91.28,96.43,2,5,2.88,1
2470,Female,White,50,19,28,44.71,95.87,6,14,2.54,1
2471,Male,Other,57,12,35,83.19,42.66,2,7,2.92,0
2472,Non-Binary,White,59,16,35,60.85,42.96,6,10,2.02,1
2473,Non-Binary,White,58,16,35,99.69,41.44,7,3,2.42,1
2474,Female,Black,31,19,12,58.14,85.22,5,8,3.67,0
2475,Female,White,57,12,35,54.32,30.42,6,6,2.83,0
2476,Female,White,50,18,30,74.07,38.9,7,13,3.27,1
2477,Male,White,35,18,14,90.11,67.66,5,13,2.46,1
2478,Female,Black,25,20,3,51.55,47.33,4,6,3.3,0
2479,Male,Black,57,13,35,82.56,36.46,0,7,4.0,0
2480,Female,White,34,14,15,43.68,55.19,2,1,3.19,0
2481,Male,Black,39,15,15,95.14,49.19,4,11,3.26,1
2482,Female,Other,54,12,34,44.86,65.78,2,5,2.22,0
2483,Non-Binary,White,42,18,22,94.85,98.55,6,6,2.81,1
2484,Male,White,37,21,18,69.45,38.7,5,2,3.72,1
2485,Female,White,36,14,15,66.89,56.09,0,7,3.67,0
2486,Non-Binary,Black,26,14,6,98.4,95.24,6,0,3.04,0
2487,Female,Hispanic,27,14,5,99.42,91.38,0,0,3.81,0
2488,Female,White,59,19,35,79.01,57.6,1,9,2.29,1
2489,Female,Asian,24,20,3,47.63,78.93,4,2,3.32,0
2490,Male,White,33,21,14,70.37,36.15,5,5,2.5,0
2491,Male,Black,57,13,35,71.75,79.88,5,6,3.29,0
2492,Male,Hispanic,54,21,32,70.87,98.1,5,1,2.17,1
2493,Female,White,57,21,35,74.17,67.62,6,13,3.89,1
2494,Male,Black,54,12,33,41.12,64.89,3,5,3.57,0
2495,Female,White,52,20,32,82.67,43.11,2,11,2.4,1
2496,Female,Asian,42,17,24,82.74,74.37,0,4,3.27,0
2497,Female,White,48,20,24,46.93,71.33,2,14,3.52,0
2498,Female,Hispanic,48,17,29,74.21,75.64,2,5,2.42,0
2499,Non-Binary,White,29,13,11,74.1,31.83,3,0,2.19,0
2500,Male,Hispanic,58,12,34,80.95,68.41,0,13,2.7,1
2501,Female,White,53,19,31,45.12,71.65,1,9,2.27,0
2502,Female,Asian,47,14,27,77.59,44.53,5,6,3.13,0
2503,Female,White,23,12,0,56.85,44.58,4,7,2.85,0
2504,Non-Binary,Other,33,19,10,70.42,49.34,2,13,2.92,0
2505,Male,White,43,12,19,86.4,79.82,3,6,3.09,1
2506,Male,White,38,19,18,82.34,72.44,3,8,3.96,1
2507,Female,Black,28,12,8,47.13,89.2,4,0,3.59,0
2508,Male,White,25,20,6,75.47,50.7,4,9,3.26,0
2509,Female,White,58,20,34,98.15,93.84,6,8,2.73,1
2510,Female,Other,59,20,35,49.41,82.06,7,10,2.05,1
2511,Male,Other,53,14,33,91.17,57.65,0,10,2.23,1
2512,Female,White,32,15,14,82.15,36.67,2,12,3.46,0
2513,Male,Other,22,16,3,86.44,47.99,2,14,2.74,0
2514,Female,Black,46,17,28,56.92,96.97,4,2,2.67,0
2515,Female,White,45,20,26,57.27,51.73,7,1,3.78,0
2516,Non-Binary,Asian,38,15,19,94.36,53.09,5,5,2.97,0
2517,Male,Asian,29,17,11,61.59,43.27,6,10,3.8,1
2518,Female,Other,48,12,29,43.78,86.48,1,4,3.77,0
2519,Female,White,39,13,16,76.04,49.3,2,14,2.16,0
2520,Female,Asian,48,19,26,47.49,53.12,3,3,3.89,0
